#{"t_start": 1778086532.8526413, "env_id": "YaskawaGP7ReachPyBullet-Collision-Free-v0"}
r,l,t
-13.888531,51,1659.497906
-4.097397,41,1659.963661
-11.588413,43,1660.456343
-10.829598,52,1661.045391
-52.599652,500,1666.974412
-14.44176,85,1668.02924
-17.935173,72,1668.899912
-19.416884,76,1669.820039
-27.932885,226,1672.55875
-39.690758,500,1678.559878
-12.907854,61,1679.296469
-14.349226,57,1679.977799
-16.940293,92,1681.077829
-20.409814,71,1681.925095
-52.766563,500,1687.970971
-13.797248,49,1688.555437
-51.385026,500,1700.985528
-12.447893,84,1701.912701
-14.052715,72,1702.739711
-12.267275,51,1703.326247
-94.722706,500,1709.223598
-13.856375,49,1709.887789
-10.406894,43,1710.415812
-94.119219,500,1716.447545
-17.036022,55,1717.095161
-56.628005,500,1723.149342
-13.770246,35,1723.561243
-10.113317,44,1724.092658
-25.636843,177,1726.213413
-21.968676,270,1729.48655
-7.800556,42,1729.994191
-13.832242,40,1730.482855
-45.72321,500,1736.515405
-15.579737,57,1737.205364
-67.873888,500,1743.229024
-17.461298,57,1743.908206
-19.297295,74,1744.816386
-52.233842,500,1750.84816
-11.099094,59,1751.557234
-12.378486,57,1752.24179
-7.744404,38,1752.704091
-12.381178,47,1753.263623
-40.439126,170,1755.355154
-42.562415,406,1766.080164
-67.178947,500,1771.804777
-11.082331,88,1772.827628
-16.284614,42,1773.311335
-21.542677,67,1774.068028
-17.080663,113,1775.368035
-11.135575,49,1775.967456
-8.655495,43,1776.456266
-21.024906,70,1777.260033
-12.532414,52,1777.865394
-16.28755,70,1778.671487
-10.701423,48,1779.217036
-14.986118,56,1779.861281
-11.666933,49,1780.417821
-11.462329,46,1780.946279
-11.465818,56,1781.601526
-8.55303,65,1782.388349
-12.922713,47,1782.94586
-20.213563,61,1783.683252
-13.355685,61,1784.412117
-13.132831,110,1785.723074
-12.473377,45,1786.287559
-87.619892,500,1792.485934
-23.439812,116,1793.899003
-23.865721,52,1794.518275
-27.436979,292,1798.069494
-11.389019,50,1798.663835
-10.282972,44,1799.187908
-18.38338,116,1800.608892
-14.66492,55,1801.282613
-51.707455,347,1805.461038
-13.036324,60,1806.174131
-33.607189,80,1807.137603
-19.212356,52,1807.759968
-24.281676,79,1808.730299
-13.039715,48,1809.293553
-8.029967,39,1809.765286
-108.241928,500,1815.800525
-12.539178,48,1816.37696
-13.258912,51,1816.999324
-8.419543,45,1817.540857
-11.896358,52,1818.16528
-13.664119,54,1818.817296
-45.442763,271,1822.105847
-11.272426,53,1822.744814
-53.535368,333,1836.094978
-11.816496,66,1836.862096
-10.722882,127,1838.333897
-13.627776,56,1838.98372
-13.837359,57,1839.649287
-13.619065,63,1840.369133
-12.390209,45,1840.890062
-16.969008,132,1842.451527
-22.825911,111,1843.728095
-10.579548,73,1844.564357
-14.192294,50,1845.141915
-15.348831,67,1845.90863
-36.096967,92,1846.959931
-7.407083,20,1847.200283
-10.005711,58,1847.85747
-72.243548,500,1853.620373
-19.103176,114,1854.929315
-10.420974,47,1855.501786
-12.4902,49,1856.059891
-11.367469,48,1856.612383
-13.809187,48,1857.160915
-17.101199,60,1857.867055
-61.959962,500,1863.685002
-24.271884,104,1864.874194
-62.525706,500,1870.664981
-51.376337,500,1876.476591
-7.61985,39,1876.927893
-12.400823,46,1877.459039
-41.472237,500,1883.237839
-18.8575,66,1883.986062
-39.620822,428,1888.946923
-33.025779,261,1891.961161
-97.18778,473,1905.195576
-22.934814,136,1906.765629
-55.52482,500,1912.57352
-31.07246,185,1914.680054
-21.75913,123,1916.135438
-13.482077,57,1916.792886
-70.829518,495,1922.524513
-14.374868,49,1923.085015
-13.139567,83,1924.029104
-15.019095,54,1924.641466
-37.981373,500,1930.436357
-28.317189,157,1932.246503
-11.793275,42,1932.731235
-18.621141,94,1933.822099
-4.380919,10,1933.9368
-5.517854,12,1934.07642
-18.553171,60,1934.773554
-7.891526,50,1935.378904
-5.181753,12,1935.517563
-11.774055,43,1936.007224
-20.299848,99,1937.149198
-34.982456,323,1940.862856
-7.56051,34,1941.263752
-14.966847,51,1941.85517
-38.921429,348,1945.90054
-17.955744,45,1946.418756
-17.463202,88,1947.448565
-9.18084,55,1948.084892
-17.528147,121,1949.491939
-64.110975,500,1955.272172
-16.830605,98,1956.426757
-8.654215,33,1956.805744
-10.313092,35,1957.21465
-13.361151,73,1958.052617
-3.526261,8,1958.143341
-28.939308,96,1965.558787
-8.309739,58,1966.19878
-13.41512,66,1966.92857
-14.780337,51,1967.495391
-9.687233,45,1968.005261
-12.793574,42,1968.482123
-25.117893,172,1970.474124
-11.51504,48,1971.021246
-49.564834,500,1977.183919
-26.984564,297,1980.771568
-78.32445,500,1986.816105
-13.320965,49,1987.40813
-17.151403,54,1988.088932
-19.318239,112,1989.453995
-15.850347,129,1991.009481
-11.052759,42,1991.525073
-11.420805,75,1992.426609
-28.68083,280,1995.806819
-18.653389,73,1996.676294
-11.985491,73,1997.545716
-23.49255,193,1999.852515
-6.544906,12,1999.994387
-68.5005,500,2006.032924
-5.306387,33,2006.426871
-13.060739,48,2007.015676
-12.424915,68,2007.8648
-30.556232,196,2010.226431
-10.642375,50,2010.838794
-12.639259,79,2011.792141
-35.450822,500,2017.825837
-51.84299,500,2023.846133
-22.294269,111,2030.820372
-11.562413,57,2031.563388
-18.296262,194,2033.983296
-43.537372,244,2036.956821
-7.054329,32,2037.342813
-12.681749,83,2038.347948
-53.994677,500,2044.441229
-5.849555,12,2044.579858
-41.904452,345,2048.768609
-16.543536,56,2049.441385
-8.863523,45,2049.987818
-12.008813,46,2050.545298
-16.929575,85,2051.560501
-8.270315,36,2051.987383
-13.735458,62,2052.73024
-12.255776,46,2053.292761
-11.770577,49,2053.883181
-14.44313,51,2054.520998
-50.759699,270,2057.796362
-9.427554,42,2058.311491
-81.042868,500,2064.345843
-9.07338,41,2064.838796
-17.366735,97,2066.012887
-22.638469,141,2067.747949
-21.932363,125,2069.241212
-49.876719,500,2075.293911
-30.680083,191,2077.577441
-12.374271,55,2078.243013
-4.275323,43,2078.766638
-15.689524,75,2079.656553
-96.351933,408,2084.579103
-9.328299,45,2085.114548
-26.675346,209,2087.655896
-11.162276,50,2088.278231
-9.000062,40,2088.756343
-12.171393,55,2089.409614
-15.306568,97,2090.594448
-12.373816,73,2098.007663
-14.949678,55,2098.661
-10.249525,49,2099.199964
-14.454946,56,2099.816316
-13.450101,59,2100.463805
-95.501133,500,2106.23443
-13.432298,47,2106.770967
-10.303063,41,2107.24236
-25.596248,254,2110.19199
-12.06464,46,2110.731112
-11.345454,42,2111.212379
-11.191731,49,2111.778838
-12.659927,46,2112.302269
-45.540211,153,2114.065041
-11.669804,43,2114.590138
-8.361039,45,2115.101741
-17.581129,98,2116.220559
-56.429101,500,2122.034598
-4.374094,29,2122.365713
-8.659465,43,2122.885352
-8.507065,38,2123.326667
-50.01735,500,2129.162847
-8.984416,39,2129.610712
-7.424708,47,2130.147627
-7.215152,59,2130.836313
-48.870831,340,2134.779997
-7.949703,45,2135.297208
-11.997092,45,2135.808847
-3.700756,14,2135.96842
-13.470998,54,2136.595022
-11.830513,40,2137.052794
-14.363279,118,2138.410944
-12.793093,62,2139.130679
-15.817659,56,2139.765789
-5.616628,15,2139.936329
-8.976641,37,2140.357203
-12.62384,64,2141.120957
-16.270624,61,2141.831234
-15.762339,53,2142.443335
-14.863445,50,2143.031817
-52.356047,470,2148.498068
-43.898411,500,2154.290581
-12.327551,43,2154.779274
-11.942526,50,2155.357703
-15.45116,134,2161.71587
-18.264572,62,2162.423976
-18.547548,68,2163.229943
-18.637318,65,2163.987948
-16.069897,58,2164.656165
-12.215841,48,2165.222877
-16.742969,62,2165.936996
-14.148227,54,2166.557179
-15.681416,132,2168.106863
-2.741753,23,2168.374152
-10.594508,47,2168.912491
-15.297625,58,2169.579736
-11.887285,43,2170.067404
-11.668949,47,2170.602994
-14.742339,59,2171.277199
-14.717024,81,2172.229639
-14.052362,50,2172.807622
-12.533943,49,2173.367538
-54.918917,500,2179.152637
-15.592771,57,2179.805263
-13.306549,53,2180.407652
-11.554217,47,2180.977913
-46.712624,500,2186.752382
-14.903437,56,2187.416578
-19.308579,124,2188.860252
-44.950567,500,2194.648329
-13.688098,48,2195.212266
-11.636055,43,2195.718912
-30.823245,248,2198.591611
-11.236177,61,2199.299719
-11.099357,37,2199.726744
-14.948371,56,2200.372649
-77.318946,500,2206.162253
-23.555438,158,2208.028619
-15.031574,73,2208.862918
-13.676594,59,2209.53985
-26.868207,176,2211.563644
-6.112735,10,2211.67537
-25.62535,77,2212.563991
-10.829995,51,2213.154993
-13.929125,83,2214.138677
-25.755008,107,2215.365789
-18.64219,67,2216.138408
-14.500428,58,2216.797336
-6.632339,17,2216.993148
-10.191743,26,2217.300788
-12.033564,113,2228.277379
-43.100871,500,2234.07646
-27.149962,117,2235.458504
-24.530052,130,2236.959833
-16.92728,87,2237.962668
-72.011358,500,2243.778372
-5.771706,10,2243.891791
-11.049413,51,2244.477201
-2.979193,25,2244.76346
-18.682248,71,2245.572273
-11.761248,49,2246.132161
-8.783495,56,2246.780428
-76.619326,500,2252.575912
-9.059038,43,2253.077608
-9.12009,53,2253.680998
-31.065246,196,2255.959701
-5.648593,9,2256.060431
-67.365565,500,2261.831942
-31.622868,307,2265.368028
-7.012954,17,2265.566526
-14.75874,72,2266.397304
-13.723928,38,2266.837101
-15.89638,99,2268.006999
-72.273003,300,2271.447285
-13.652025,57,2272.104335
-22.191793,181,2274.19167
-13.417738,48,2274.77949
-11.128842,49,2275.353925
-12.643672,76,2276.236405
-27.562763,196,2278.582634
-5.24648,62,2279.350176
-28.594372,190,2281.737142
-18.346122,97,2282.901072
-27.436427,193,2285.239133
-8.037659,22,2285.512686
-15.822642,70,2286.358424
-9.779872,29,2294.548064
-11.134188,128,2296.014162
-12.799149,51,2296.581669
-31.98714,227,2299.180544
-12.911728,54,2299.800482
-14.174545,53,2300.417248
-16.955427,58,2301.122595
-20.734694,126,2302.577858
-11.175255,80,2303.48946
-11.400019,48,2304.04495
-14.351722,64,2304.780563
-33.297629,189,2306.952352
-13.43307,66,2307.734118
-56.416037,277,2310.945519
-7.896401,30,2311.28561
-14.601441,53,2311.893589
-9.477357,28,2312.219378
-50.16939,263,2315.250558
-7.77839,41,2315.723531
-25.497049,139,2317.322634
-23.626011,161,2319.166102
-47.529242,217,2321.681073
-17.597122,62,2322.391724
-12.547188,48,2322.958375
-10.885781,45,2323.472609
-17.837163,54,2324.090193
-60.787532,500,2329.896818
-16.187171,73,2330.729158
-11.585237,48,2331.290246
-58.881516,500,2337.113925
-8.385126,43,2337.60182
-37.836721,282,2340.844496
-50.440252,386,2345.318899
-8.406356,57,2345.992475
-11.47538,51,2346.581246
-19.337825,126,2348.04229
-13.817292,48,2348.591811
-12.426137,47,2349.137574
-11.561877,48,2349.699114
-17.066815,85,2350.686091
-12.710335,51,2351.276352
-60.280657,500,2363.355127
-14.322084,65,2364.096447
-21.721426,139,2365.712015
-41.637612,320,2369.437927
-60.440528,441,2374.492855
-10.284979,58,2375.177655
-31.530622,233,2377.860975
-13.409305,49,2378.427961
-86.886521,500,2384.198658
-11.830983,67,2384.967679
-16.245678,62,2385.676539
-12.001643,47,2386.214813
-15.690401,54,2386.843449
-29.51729,220,2389.41862
-23.699709,135,2390.975548
-11.172416,64,2391.7023
-34.197244,261,2394.725706
-33.309816,149,2396.491677
-44.147677,438,2401.526096
-61.546504,500,2407.553037
-14.266344,53,2408.196317
-7.503446,40,2408.679025
-9.649756,83,2409.718641
-22.615534,115,2411.082894
-13.263858,56,2411.750702
-14.052095,99,2412.932498
-40.294036,345,2422.187279
-18.91137,89,2423.306003
-9.133641,39,2423.772609
-18.810004,72,2424.635732
-10.728027,76,2425.54926
-11.242074,47,2426.117292
-18.894886,168,2428.154242
-44.86586,206,2430.661
-19.067623,69,2431.491453
-11.091523,56,2432.159814
-27.442984,284,2435.574263
-14.999073,82,2436.604141
-7.444892,44,2437.126065
-61.72257,500,2443.170444
-19.559892,114,2444.55252
-16.633366,91,2445.646346
-10.3308,56,2446.323535
-11.786324,50,2446.930442
-11.881234,61,2447.656499
-15.863268,53,2448.29081
-54.563925,500,2454.287711
-15.105202,93,2455.416284
-8.68904,58,2456.165252
-21.157771,79,2457.205538
-23.214746,160,2459.171475
-16.126123,93,2460.288897
-10.857106,42,2460.817484
-18.525877,69,2461.659685
-8.546645,39,2462.129212
-18.984367,152,2463.990812
-11.934942,58,2464.695491
-16.771818,54,2465.336727
-6.921036,36,2465.778022
-20.59544,127,2467.300218
-25.284153,116,2468.702125
-16.293955,49,2469.285568
-13.771789,53,2469.967773
-15.160812,63,2470.723407
-15.269237,66,2471.515266
-10.726998,67,2472.312881
-13.139145,51,2472.916726
-16.582393,57,2473.617379
-18.187358,62,2474.368252
-9.806606,49,2474.959667
-12.736152,58,2475.655057
-15.161617,51,2476.260848
-9.414133,37,2476.740379
-14.864158,55,2477.394629
-18.506798,50,2477.998044
-15.271055,60,2478.722344
-28.404394,187,2480.970981
-19.290968,102,2482.215165
-10.319192,61,2487.945462
-13.512973,47,2488.506959
-72.087918,500,2494.316059
-17.858999,69,2495.146616
-5.971372,10,2495.268221
-4.457145,31,2495.628235
-7.840341,37,2496.054124
-7.407037,35,2496.460084
-11.876948,46,2496.999611
-13.402676,50,2497.585405
-13.945587,57,2498.258632
-13.134142,59,2498.939962
-18.8471,49,2499.500741
-11.509014,57,2500.170629
-13.68578,49,2500.733855
-18.037936,58,2501.400442
-12.135354,78,2502.307017
-9.691835,43,2502.798644
-12.606209,47,2503.337176
-49.181804,500,2509.102205
-4.946067,9,2509.205312
-15.235985,68,2510.001987
-8.618023,39,2510.455107
-40.588004,190,2512.680199
-27.489732,74,2513.537049
-21.302339,202,2515.867556
-9.422025,44,2516.373772
-41.609588,409,2521.35793
-10.749702,52,2521.973979
-16.535542,63,2522.728404
-15.473446,70,2523.568676
-11.656289,60,2524.282165
-11.060973,46,2524.880594
-11.336191,70,2525.731387
-16.558557,75,2526.629399
-23.419466,108,2527.911181
-64.38892,500,2533.995553
-14.325294,51,2534.613714
-37.894695,271,2537.877693
-11.730361,61,2538.639658
-13.045632,55,2539.28756
-54.93004,500,2545.301613
-18.071226,52,2545.917962
-15.470194,56,2546.605624
-11.199763,79,2553.39571
-10.928363,71,2554.225193
-9.845887,26,2554.516412
-18.390968,128,2555.982109
-6.82328,15,2556.14863
-15.999835,60,2556.834404
-16.575032,109,2558.086087
-11.201917,47,2558.625072
-5.815946,14,2558.788606
-26.96947,191,2561.01961
-8.742903,17,2561.21808
-89.035588,500,2566.980783
-16.892499,73,2567.832231
-16.157686,118,2569.184672
-33.662573,164,2571.089297
-13.917171,120,2572.482758
-15.64917,117,2573.849483
-28.847863,262,2576.887317
-16.95407,97,2578.015732
-10.9305,68,2578.80224
-23.879537,95,2579.914272
-22.472599,148,2581.64468
-12.431942,56,2582.30628
-8.168795,55,2582.931607
-13.294543,44,2583.4354
-17.975428,118,2584.79879
-12.506674,49,2585.367098
-10.409951,21,2585.630364
-7.514038,41,2586.105383
-46.996305,500,2591.924018
-41.383166,500,2597.725469
-15.273899,85,2598.739383
-35.702102,152,2600.545084
-17.876374,75,2601.449317
-12.284726,53,2602.079603
-46.327703,500,2608.137011
-11.320592,48,2608.711976
-15.077671,53,2609.344254
-16.419997,53,2609.971756
-24.297458,173,2617.261963
-12.702483,71,2618.046278
-27.314064,374,2622.292823
-10.470906,76,2623.161404
-7.130579,39,2623.606849
-15.55726,62,2624.3145
-18.624003,74,2625.18415
-17.784053,85,2626.167553
-66.572962,500,2631.916504
-12.377235,55,2632.557847
-15.513802,51,2633.141058
-21.525975,73,2633.988031
-12.929952,52,2634.592516
-14.1387,48,2635.135066
-18.949788,60,2635.821201
-16.210397,69,2636.614822
-17.366766,67,2637.387308
-15.170932,69,2638.172229
-18.913327,64,2638.944806
-29.772762,221,2641.517508
-17.747262,58,2642.183144
-17.756389,119,2643.556559
-81.282882,500,2649.302185
-47.341881,500,2655.356604
-9.392145,60,2656.0956
-17.773367,60,2656.823681
-11.234859,56,2657.494857
-12.408862,60,2658.213762
-57.799426,500,2664.226988
-107.40089,500,2670.272784
-47.489368,460,2685.162707
-12.461588,50,2685.745178
-25.042258,145,2687.467232
-17.270962,74,2688.306558
-13.035119,49,2688.872695
-6.732181,14,2689.035231
-6.224736,10,2689.147956
-12.595962,27,2689.450122
-25.210447,146,2691.133892
-31.120571,187,2693.27255
-22.825685,150,2695.026358
-24.225717,173,2697.044965
-9.659502,40,2697.503709
-5.04451,9,2697.615412
-14.973378,60,2698.35247
-10.426004,77,2699.32122
-8.249763,16,2699.5057
-5.722122,11,2699.636374
-24.91599,230,2702.46558
-12.809232,92,2703.583597
-17.53405,72,2704.458318
-5.704788,9,2704.577216
-4.9036,9,2704.686922
-59.520197,500,2710.684051
-48.181535,283,2714.070868
-10.72787,45,2714.634577
-6.607296,12,2714.776227
-4.828969,9,2714.877926
-13.402427,66,2715.682086
-11.588602,32,2716.066063
-38.533891,330,2720.022871
-14.09804,58,2720.728705
-24.120997,249,2723.753484
-15.450858,118,2725.174864
-13.031922,47,2725.752295
-11.331203,53,2726.38657
-42.014754,500,2732.460659
-15.765571,53,2733.093681
-16.959021,75,2733.994273
-14.680598,94,2735.127996
-9.154946,69,2735.984417
-17.9576,83,2736.99531
-13.045271,58,2737.687435
-13.918842,56,2738.360659
-41.510718,500,2744.419279
-44.439601,500,2755.819792
-19.761256,116,2757.181151
-16.155601,69,2758.000175
-10.268051,69,2758.79178
-13.243619,49,2759.346984
-37.105072,500,2765.425141
-16.270809,63,2766.242712
-24.095857,143,2767.960352
-44.623501,326,2771.923716
-32.503511,279,2775.278569
-21.900117,109,2776.615996
-22.487011,144,2778.349043
-26.921936,312,2782.061551
-13.896829,114,2783.440228
-3.998745,29,2783.817733
-12.341763,51,2784.438075
-18.562007,67,2785.25417
-8.098095,40,2785.726034
-12.326967,54,2786.36643
-8.250713,39,2786.835176
-10.334375,47,2787.400027
-7.310513,39,2787.868803
-6.495546,12,2788.009429
-15.541393,136,2789.64159
-18.229554,71,2790.516252
-18.393792,48,2791.105135
-9.440221,36,2791.546925
-47.829568,500,2797.626168
-15.320506,50,2798.225536
-5.1621,12,2798.36619
-19.064254,100,2799.564545
-14.331843,53,2800.199329
-17.890117,56,2800.864249
-11.251422,61,2801.61199
-17.411804,52,2802.242501
-38.782117,500,2808.239341
-11.837783,46,2808.808789
-13.425168,58,2809.5149
-15.969818,74,2816.100434
-7.354681,36,2816.576353
-14.128723,59,2817.254936
-15.166463,87,2818.258924
-16.344178,48,2818.83677
-12.516404,59,2819.518474
-41.659186,500,2825.306061
-32.989128,319,2829.018806
-18.604103,45,2829.541809
-48.849456,500,2835.382455
-53.282781,500,2841.228451
-43.015049,275,2844.409871
-8.950571,42,2844.899758
-18.269396,73,2845.751489
-13.113228,50,2846.329971
-7.158181,34,2846.758825
-75.540246,500,2852.523239
-40.587684,500,2858.324407
-5.829506,17,2858.526865
-12.859199,48,2859.077393
-11.026958,55,2859.705039
-13.433909,54,2860.357294
-18.406391,119,2861.730047
-19.242078,61,2862.42765
-21.681293,71,2863.237514
-7.029756,37,2863.655589
-73.849295,500,2869.500716
-42.08022,426,2882.498606
-19.415733,84,2883.521866
-11.605415,48,2884.097298
-17.316787,62,2884.817778
-10.603841,48,2885.372271
-6.25261,36,2885.784479
-9.230147,46,2886.311624
-15.714623,68,2887.091188
-10.645821,45,2887.632575
-12.649678,59,2888.333781
-81.034142,500,2894.099812
-4.51094,28,2894.45484
-22.258878,107,2895.682289
-12.063248,48,2896.230825
-46.085669,241,2898.986587
-10.480879,46,2899.513835
-14.998146,39,2899.969593
-7.980914,26,2900.265608
-32.103372,240,2903.066069
-16.7552,46,2903.589664
-15.995662,58,2904.258845
-9.5118,43,2904.760533
-12.285703,48,2905.312676
-23.395032,112,2906.61669
-8.248469,38,2907.060504
-14.112634,57,2907.718743
-13.807653,49,2908.302019
-25.988617,177,2910.334912
-13.548063,62,2911.052415
-15.855789,50,2911.627875
-15.877319,51,2912.204093
-17.3759,84,2913.181029
-56.583489,467,2918.583611
-18.219986,101,2919.743626
-16.141693,126,2921.186549
-14.150476,47,2921.731623
-25.651592,163,2923.634605
-15.281685,84,2924.596615
-17.098074,82,2925.559659
-6.653681,45,2926.078086
-34.853631,325,2929.825663
-15.644634,63,2930.561492
-9.404232,48,2931.118331
-15.512017,102,2932.302866
-14.66038,55,2932.945179
-54.866493,500,2938.764322
-10.546987,47,2939.310211
-16.858705,110,2948.92114
-14.861196,47,2949.475182
-11.389819,47,2950.043629
-12.608688,50,2950.62516
-15.086887,62,2951.348021
-22.247568,108,2952.606155
-16.764189,50,2953.181261
-11.467045,81,2954.106248
-9.878307,44,2954.616539
-17.018089,104,2955.827302
-11.722466,48,2956.379795
-17.632999,72,2957.241356
-12.491945,56,2957.890275
-50.334444,500,2963.643656
-21.231053,100,2964.819029
-24.433146,128,2966.312496
-11.850252,48,2966.868977
-26.429934,141,2968.489529
