rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,time/fps,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates,rollout/success_rate,time/time_elapsed,train/learning_rate
-8.464750879999999,43.51,1.6261916160583496,81,346062,0.0056609646417200565,6670,345961,0.97,4235,0.001
-8.312902509999999,42.05,1.5143498182296753,81,346388,0.00465569831430912,6680,346287,0.96,4239,0.001
-8.44200987,42.41,1.6365795135498047,81,346799,0.00230944505892694,6690,346698,0.95,4244,0.001
-8.493656869999999,42.8,1.7448052167892456,81,347280,0.030398035421967506,6700,347179,0.96,4250,0.001
-8.662236049999999,42.89,1.598818063735962,81,347737,0.013101264834403992,6710,347636,0.96,4256,0.001
-8.932527690000002,45.22,1.5907049179077148,81,348348,0.002733491826802492,6720,348247,0.97,4264,0.001
-8.9588915,45.18,1.5716030597686768,81,348751,0.004182654432952404,6730,348650,0.97,4269,0.001
-9.01000913,45.45,1.7691123485565186,81,349177,0.008944573812186718,6740,349076,0.97,4274,0.001
-8.83789501,43.71,1.5711572170257568,81,349572,0.004203772637993097,6750,349471,0.97,4279,0.001
-8.941943320000002,46.63,1.589483618736267,81,350309,0.00917304027825594,6760,350208,0.97,4288,0.001
-8.87060727,46.79,1.7163090705871582,81,350741,0.006375736091285944,6770,350640,0.97,4293,0.001
-9.029908739999998,47.68,1.5664353370666504,81,351156,0.005021828692406416,6780,351055,0.98,4298,0.001
-9.068125570000001,48.2,1.6493070125579834,81,351619,0.0055597200989723206,6790,351518,0.98,4304,0.001
-9.045665730000001,47.89,1.4740396738052368,81,352069,0.004269178491085768,6800,351968,0.98,4310,0.001
-8.82636564,47.22,1.5902854204177856,81,352459,0.00435623899102211,6810,352358,0.98,4314,0.001
-8.487345229999999,44.71,1.6698825359344482,81,352819,0.009223873727023602,6820,352718,0.98,4319,0.001
-8.261878009999998,43.9,1.5345051288604736,81,353141,0.006511636544018984,6830,353040,0.97,4323,0.001
-8.2114327,43.93,1.5872490406036377,81,353570,0.007804806809872389,6840,353469,0.96,4328,0.001
-8.28167702,43.99,1.5260109901428223,81,353971,0.006518869195133448,6850,353870,0.96,4333,0.001
-8.12761382,40.79,1.519206166267395,81,354388,0.0034563110675662756,6860,354287,0.97,4338,0.001
-8.59316594,44.4,1.7199294567108154,81,355181,0.0056349304504692554,6870,355080,0.95,4348,0.001
-8.48690705,44.19,1.3073205947875977,81,355575,0.003656296990811825,6880,355474,0.94,4353,0.001
-8.637643959999998,48.43,1.4004584550857544,81,356462,0.007003329694271088,6890,356361,0.94,4364,0.001
-8.99261521,50.47,1.7634518146514893,81,357116,0.0046578929759562016,6900,357015,0.92,4372,0.001
-9.3075105,52.43,1.4007952213287354,81,357702,0.004125683102756739,6910,357601,0.92,4379,0.001
-9.479453,53.0,1.5305113792419434,81,358119,0.0037407102063298225,6920,358018,0.92,4384,0.001
-10.065219720000002,56.98,1.6360270977020264,81,358839,0.0033150683157145977,6930,358738,0.92,4393,0.001
-10.1157225,56.88,1.3901000022888184,81,359258,0.003286950755864382,6940,359157,0.92,4398,0.001
-10.44512779,59.93,1.6150801181793213,81,359964,0.0033431309275329113,6950,359863,0.92,4407,0.001
-10.569551719999998,61.12,1.4452919960021973,81,360500,0.004094379022717476,6960,360399,0.9,4413,0.001
-10.14369426,57.49,1.4549400806427002,81,360930,0.0034146709367632866,6970,360829,0.92,4419,0.001
-10.33384124,60.29,1.6421537399291992,81,361604,0.004499797709286213,6980,361503,0.92,4427,0.001
-10.32368431,55.89,1.403157353401184,81,362051,0.00403042696416378,6990,361950,0.9,4433,0.001
-9.78386513,52.68,1.6365071535110474,81,362384,0.01689166948199272,7000,362283,0.92,4437,0.001
-9.33016397,49.98,1.659456491470337,81,362700,0.006777871400117874,7010,362599,0.91,4441,0.001
-9.29719582,49.88,1.6395667791366577,81,363107,0.024185802787542343,7020,363006,0.91,4446,0.001
-9.016516670000001,48.95,1.5148859024047852,81,363734,0.002818901091814041,7030,363633,0.92,4453,0.001
-9.21203365,49.77,1.5064074993133545,81,364235,0.005677222274243832,7040,364134,0.92,4459,0.001
-8.77357739,46.65,1.4895970821380615,81,364629,0.008963408879935741,7050,364528,0.91,4464,0.001
-9.070561269999999,48.92,1.585911750793457,81,365392,0.007750895339995623,7060,365291,0.93,4474,0.001
-9.37778462,49.36,1.5612995624542236,81,365866,0.004112604074180126,7070,365765,0.93,4480,0.001
-9.153807409999999,47.05,1.6458649635314941,81,366309,0.01864182949066162,7080,366208,0.94,4485,0.001
-9.03116819,47.63,1.7482548952102661,81,366814,0.005550806876271963,7090,366713,0.96,4492,0.001
-9.2150923,48.11,1.6675431728363037,81,367195,0.007214168552309275,7100,367094,0.96,4497,0.001
-9.501106630000002,50.05,1.6230900287628174,81,367705,0.006975472439080477,7110,367604,0.96,4503,0.001
-9.63800289,50.4,1.638861060142517,81,368147,0.006117797456681728,7120,368046,0.95,4509,0.001
-9.484634380000001,48.25,1.6905782222747803,81,368559,0.004013882949948311,7130,368458,0.95,4514,0.001
-9.426022840000002,48.8,1.5069327354431152,81,369115,0.0032226084731519222,7140,369014,0.95,4521,0.001
-9.65308838,51.99,1.5245966911315918,81,369828,0.007127850316464901,7150,369727,0.96,4529,0.001
-9.62970558,59.14,1.622395634651184,81,371306,0.0067732855677604675,7160,371205,0.92,4548,0.001
-9.519906659999998,59.09,1.5776617527008057,81,371775,0.010343318805098534,7170,371674,0.91,4553,0.001
-9.70202498,60.31,1.696185827255249,81,372340,0.007562573999166489,7180,372239,0.91,4560,0.001
-9.6849046,60.17,1.6475032567977905,81,372831,0.005092944949865341,7190,372730,0.92,4566,0.001
-9.53954564,60.52,1.515802025794983,81,373247,0.003073904663324356,7200,373146,0.92,4571,0.001
-9.337180080000001,59.24,1.5716876983642578,81,373629,0.003658838337287307,7210,373528,0.93,4576,0.001
-9.468834939999999,62.06,1.529939889907837,81,374353,0.008411253802478313,7220,374252,0.92,4585,0.001
-9.58762317,64.26,1.4549108743667603,81,374985,0.005417605862021446,7230,374884,0.92,4593,0.001
-9.579456819999999,63.07,1.5734145641326904,81,375422,0.00584498280659318,7240,375321,0.92,4598,0.001
-9.47509152,60.24,1.443992257118225,81,375852,0.0038162008859217167,7250,375751,0.92,4603,0.001
-9.144243869999999,51.64,1.5577764511108398,81,376470,0.008510074578225613,7260,376369,0.94,4611,0.001
-9.074375409999998,51.54,1.5182905197143555,81,376929,0.005679767578840256,7270,376828,0.95,4617,0.001
-9.06158848,49.9,1.6428782939910889,81,377330,0.006298270542174578,7280,377229,0.95,4622,0.001
-9.047716659999999,49.54,1.6966432332992554,81,377785,0.0019510785350576043,7290,377684,0.94,4627,0.001
-9.19148646,49.44,1.413344383239746,81,378191,0.00637204572558403,7300,378090,0.93,4632,0.001
-9.38596805,52.22,1.7045289278030396,81,378851,0.010525308549404144,7310,378750,0.92,4640,0.001
-9.281973449999999,49.31,1.5720393657684326,81,379284,0.0023266817443072796,7320,379183,0.94,4646,0.001
-9.35733632,47.17,1.7376552820205688,81,379702,0.007155499886721373,7330,379601,0.93,4651,0.001
-9.0604344,46.84,1.557072639465332,81,380106,0.003873977577313781,7340,380005,0.94,4656,0.001
-9.024348999999999,47.1,1.418222188949585,81,380562,0.01327934768050909,7350,380461,0.92,4661,0.001
-8.91610034,45.62,1.5406913757324219,81,381032,0.004614486824721098,7360,380931,0.93,4667,0.001
-9.18424125,46.45,1.8032925128936768,81,381574,0.0037626742850989103,7370,381473,0.9,4674,0.001
-9.262049820000001,48.97,1.5425453186035156,81,382227,0.010792996734380722,7380,382126,0.88,4682,0.001
-9.57783993,51.46,1.5028730630874634,81,382931,0.0037266728468239307,7390,382830,0.88,4691,0.001
-9.89090143,52.51,1.5377966165542603,81,383442,0.013346204534173012,7400,383341,0.89,4697,0.001
-9.80991038,49.88,1.6874430179595947,81,383839,0.017130548134446144,7410,383738,0.9,4702,0.001
-9.774579910000002,50.28,1.6307201385498047,81,384312,0.0028730928897857666,7420,384211,0.9,4708,0.001
-9.78665295,52.89,1.6761776208877563,81,384991,0.0022882316261529922,7430,384890,0.9,4716,0.001
-9.973981380000003,53.15,1.4178838729858398,81,385421,0.014066183008253574,7440,385320,0.9,4721,0.001
-9.874973390000001,52.41,1.4363503456115723,81,385803,0.0065453373827040195,7450,385702,0.92,4726,0.001
-9.73299018,51.37,1.4829427003860474,81,386169,0.010347951203584671,7460,386068,0.93,4731,0.001
-9.398305270000002,50.31,1.4963228702545166,81,386605,0.00375630846247077,7470,386504,0.94,4736,0.001
-9.31713856,47.91,1.7411514520645142,81,387018,0.0041110459715127945,7480,386917,0.96,4741,0.001
-8.72104623,44.43,1.8103036880493164,81,387374,0.008650985546410084,7490,387273,0.96,4745,0.001
-8.244581010000001,43.32,1.683488130569458,81,387774,0.0065712351351976395,7500,387673,0.96,4750,0.001
-8.17124121,43.21,1.5207319259643555,81,388160,0.005336998961865902,7510,388059,0.96,4755,0.001
-8.38772505,45.32,1.5134694576263428,81,388844,0.0036502950824797153,7520,388743,0.94,4763,0.001
-8.185726260000001,42.42,1.5157816410064697,81,389233,0.003760913386940956,7530,389132,0.95,4768,0.001
-8.52350777,48.38,1.4697604179382324,81,390259,0.008948346599936485,7540,390158,0.92,4781,0.001
-8.8384264,52.13,1.7478339672088623,81,391016,0.003952967934310436,7550,390915,0.92,4790,0.001
-8.98591882,54.34,1.7134788036346436,81,391603,0.006756656803190708,7560,391502,0.91,4797,0.001
-9.070364000000001,56.14,1.563253402709961,81,392219,0.012417576275765896,7570,392118,0.92,4804,0.001
-8.82308982,55.32,1.6153916120529175,81,392550,0.006130572408437729,7580,392449,0.92,4808,0.001
-9.52611706,60.22,1.6672579050064087,81,393396,0.0029284830670803785,7590,393295,0.91,4819,0.001
-9.79323195,60.47,1.7590808868408203,81,393821,0.0025447625666856766,7600,393720,0.89,4824,0.001
-9.86931757,61.05,1.5933386087417603,81,394265,0.012783979997038841,7610,394164,0.89,4829,0.001
-9.364493390000002,57.68,1.7680842876434326,81,394612,0.0061516896821558475,7620,394511,0.9,4833,0.001
-9.645559089999999,60.42,1.6877855062484741,81,395275,0.007030656095594168,7630,395174,0.87,4841,0.001
-9.19201423,54.47,1.5105252265930176,81,395706,0.0056341481395065784,7640,395605,0.9,4847,0.001
-9.04543441,53.1,1.6451984643936157,81,396326,0.004007627721875906,7650,396225,0.89,4854,0.001
-9.40610945,55.17,1.5156909227371216,81,397120,0.07585356384515762,7660,397019,0.86,4864,0.001
-9.329585710000002,53.04,1.5908747911453247,81,397523,0.004865474067628384,7670,397422,0.87,4869,0.001
-9.444142089999998,53.63,1.619509220123291,81,397913,0.0043111396953463554,7680,397812,0.87,4873,0.001
-8.74545195,48.47,1.668919324874878,81,398243,0.006371659692376852,7690,398142,0.89,4877,0.001
-8.473565989999999,47.99,1.6414451599121094,81,398620,0.005773198790848255,7700,398519,0.91,4882,0.001
-9.08707476,53.52,1.6503239870071411,81,399617,0.004848141223192215,7710,399516,0.88,4894,0.001
-9.41517746,56.11,1.5282132625579834,81,400223,0.002101107034832239,7720,400122,0.88,4902,0.001
-9.25399404,53.55,1.454014539718628,81,400630,0.007491348776966333,7730,400529,0.9,4907,0.001
-9.271015960000001,53.65,1.6838340759277344,81,401071,0.0042592003010213375,7740,400970,0.9,4913,0.001
-9.15407409,51.53,1.6881742477416992,81,401479,0.008887620642781258,7750,401378,0.91,4918,0.001
-8.92382134,48.65,1.5684475898742676,81,401985,0.008976857177913189,7760,401884,0.93,4924,0.001
-8.977267259999998,48.93,1.5809398889541626,81,402416,0.009624972939491272,7770,402315,0.92,4929,0.001
-9.01183831,49.06,1.5854594707489014,81,402819,0.007737011648714542,7780,402718,0.92,4934,0.001
-9.183540040000002,50.27,1.5904700756072998,81,403270,0.007034154608845711,7790,403169,0.92,4939,0.001
-9.51862112,51.22,1.6514666080474854,81,403742,0.003991296980530024,7800,403641,0.91,4945,0.001
-9.177465980000001,45.87,1.4161127805709839,81,404204,0.014806530438363552,7810,404103,0.91,4951,0.001
-9.200741309999998,44.74,1.668249249458313,81,404697,0.0212605781853199,7820,404596,0.92,4957,0.001
-9.18462596,45.2,1.6325831413269043,81,405150,0.010158943012356758,7830,405049,0.93,4962,0.001
-9.42274204,48.36,1.5196092128753662,81,405907,0.03069760836660862,7840,405806,0.9,4971,0.001
-9.76287497,51.58,1.691353678703308,81,406637,0.019672859460115433,7850,406536,0.89,4980,0.001
-9.769634530000001,51.58,1.614007830619812,81,407143,0.019593873992562294,7860,407042,0.91,4986,0.001
-9.98499267,52.38,1.479621410369873,81,407654,0.002387846354395151,7870,407553,0.9,4992,0.001
-10.176782390000001,55.52,1.6658387184143066,81,408371,0.0037519014440476894,7880,408270,0.89,5001,0.001
-10.443181090000001,58.07,1.7395405769348145,81,409077,0.008348004892468452,7890,408976,0.87,5010,0.001
-10.190046210000002,56.89,1.5640830993652344,81,409431,0.01787479966878891,7900,409330,0.88,5014,0.001
-10.066399590000001,56.84,1.5985013246536255,81,409888,0.00801826547831297,7910,409787,0.91,5019,0.001
-9.919240400000001,56.17,1.7333941459655762,81,410314,0.0043434156104922295,7920,410213,0.91,5025,0.001
-9.79509815,55.24,1.5330531597137451,81,410674,0.004189522936940193,7930,410573,0.91,5029,0.001
-9.710967960000003,51.9,1.6464660167694092,81,411097,0.003839078126475215,7940,410996,0.94,5034,0.001
-9.406923639999999,48.99,1.4979923963546753,81,411536,0.00688448129221797,7950,411435,0.94,5039,0.001
-9.15045266,47.85,1.6767759323120117,81,411928,0.003972599282860756,7960,411827,0.94,5044,0.001
-8.75341566,46.29,1.5792454481124878,81,412283,0.016885017976164818,7970,412182,0.96,5048,0.001
-8.589350660000001,43.05,1.4350306987762451,81,412676,0.003728178096935153,7980,412575,0.97,5053,0.001
-8.53918118,41.35,1.478337049484253,81,413212,0.01238221675157547,7990,413111,0.98,5060,0.001
-8.806462640000001,42.17,1.518289566040039,81,413648,0.0029451397713273764,8000,413547,0.97,5065,0.001
-8.66133786,42.91,1.644353985786438,81,414179,0.005335962399840355,8010,414078,0.97,5071,0.001
-8.82154688,44.95,1.4141831398010254,81,414809,0.00935987289994955,8020,414708,0.97,5079,0.001
-8.80543502,45.54,1.5837328433990479,81,415228,0.00898344162851572,8030,415127,0.97,5084,0.001
-8.66646202,45.17,1.4826807975769043,81,415614,0.008976326324045658,8040,415513,0.97,5089,0.001
-8.875083490000002,45.91,1.4432947635650635,81,416127,0.0036907813046127558,8050,416026,0.98,5095,0.001
-9.154374709999999,48.84,1.6145488023757935,81,416812,0.004917846992611885,8060,416711,0.98,5103,0.001
-9.291612699999996,51.3,1.508156418800354,81,417413,0.0067196255549788475,8070,417312,0.98,5110,0.001
-9.60760065,55.67,1.7981107234954834,81,418243,0.00653056800365448,8080,418142,0.97,5120,0.001
-9.53408808,55.0,1.653749942779541,81,418712,0.004024076275527477,8090,418611,0.98,5126,0.001
-9.38537692,55.72,1.6490273475646973,81,419220,0.03236810490489006,8100,419119,0.99,5132,0.001
-9.7341408,58.16,1.630465030670166,81,419995,0.0038141573313623667,8110,419894,0.97,5142,0.001
-9.63977695,56.01,1.6146528720855713,81,420410,0.008226769044995308,8120,420309,0.97,5147,0.001
-9.887960859999998,58.62,1.6269044876098633,81,421090,0.004089885391294956,8130,420989,0.96,5155,0.001
-9.8710894,59.36,1.6011087894439697,81,421550,0.0046492889523506165,8140,421449,0.96,5161,0.001
-9.82419894,59.03,1.6886036396026611,81,422030,0.004382987506687641,8150,421929,0.94,5166,0.001
-10.15435437,61.73,1.437973976135254,81,422985,0.006209718529134989,8160,422884,0.92,5178,0.001
-10.188751499999999,60.59,1.6016439199447632,81,423472,0.007124314550310373,8170,423371,0.91,5184,0.001
-10.434430639999999,64.79,1.6220495700836182,81,424722,0.003942479379475117,8180,424621,0.89,5199,0.001
-10.53864977,69.51,1.5434350967407227,81,425663,0.004243945237249136,8190,425562,0.88,5210,0.001
-11.58929517,79.78,1.7450716495513916,81,427198,0.0038415351882576942,8200,427097,0.83,5229,0.001
-11.385805150000001,78.06,1.5783188343048096,81,427801,0.011011594906449318,8210,427700,0.83,5236,0.001
-11.317359969999998,78.03,1.822203278541565,81,428213,0.00954718329012394,8220,428112,0.83,5241,0.001
-11.021511700000003,74.86,1.5934207439422607,81,428576,0.005092928186058998,8230,428475,0.84,5245,0.001
-10.907352300000003,74.04,1.515156626701355,81,428954,0.049288712441921234,8240,428853,0.84,5250,0.001
-10.788851819999998,73.79,1.4428282976150513,81,429409,0.006551753263920546,8250,429308,0.86,5256,0.001
-10.33337139,68.93,1.5732686519622803,81,429878,0.005648368038237095,8260,429777,0.86,5261,0.001
-10.40750826,73.5,1.6199499368667603,81,430822,0.006797811947762966,8270,430721,0.86,5273,0.001
-10.122500570000001,68.77,1.6656136512756348,81,431599,0.00479920394718647,8280,431498,0.87,5282,0.001
-9.90301634,63.9,1.6131339073181152,81,432053,0.0028300490230321884,8290,431952,0.88,5287,0.001
-8.782791010000002,52.64,1.513101577758789,81,432462,0.004175528883934021,8300,432361,0.92,5292,0.001
-8.84757267,53.56,1.5273431539535522,81,433157,0.006834687665104866,8310,433056,0.93,5301,0.001
